ID,Name,Age,Height,Weight,Shot Power,Skill,Mentality,Dribbling,Sprint Speed,Acceleration,Agility,Stamina,Balance,ST
252777,A. Chukwu,18,190.5,78.91,49,185,210,49,73,69,53.0,66,52.0,54
252782,K. Moncrieffe,18,177.8,74.83,48,203,188,50,73,72,70.0,61,68.0,53
252796,M. Whittaker,19,182.88,76.19,56,260,228,64,69,65,68.0,66,66.0,62
252827,João Pedro,23,185.42,78.0,60,256,239,63,71,73,57.0,60,55.0,65
252830,Bruno Duarte,24,182.88,79.82,63,287,268,66,69,69,69.0,63,67.0,70
252846,E. Yardımcı,18,185.42,79.82,62,276,246,62,61,64,65.0,60,55.0,62
252856,T. Pawlson,19,182.88,74.83,52,251,216,58,74,73,72.0,62,65.0,57
252865,Iker Losada,18,175.26,69.84,70,264,262,74,73,69,59.0,50,75.0,70
252879,Z. Issaka,23,175.26,74.83,65,252,242,59,68,67,62.0,54,68.0,59
252910,R. Postema,18,175.26,74.83,69,240,220,55,67,70,66.0,58,73.0,65
252916,Nacho,21,185.42,79.82,58,217,252,53,69,65,55.0,57,58.0,63
252918,E. Özkayımoğlu,18,185.42,69.84,55,208,245,50,51,47,49.0,55,61.0,57
252942,G. Borrelli,19,193.04,89.79,58,188,227,53,55,48,49.0,44,45.0,60
252993,T. Suleymanov,19,182.88,78.0,58,241,219,61,65,71,54.0,55,60.0,62
252998,E. Giani,18,187.96,78.0,68,276,246,59,74,67,58.0,55,55.0,62
253000,S. Folarin,19,175.26,67.12,70,229,214,56,73,75,63.0,45,74.0,56
253002,G. Raspadori,20,172.72,68.93,65,255,244,66,59,59,52.0,48,79.0,66
253013,J. Bergström,25,195.58,94.78,59,200,247,55,60,59,55.0,59,38.0,61
253032,S. Rosa,17,185.42,77.09,67,274,252,55,67,65,65.0,55,55.0,61
253047,Q. van den Heerik,17,182.88,72.11,58,230,211,48,72,74,74.0,48,68.0,58
253049,L. Rodríguez,29,172.72,68.93,75,234,212,65,57,63,75.0,43,81.0,63
253071,F. Tsadjout,20,190.5,87.98,65,267,254,64,73,70,66.0,61,52.0,66
253072,D. Núñez,21,187.96,79.82,75,300,278,69,79,82,76.0,74,52.0,74
253120,B. Kone,19,180.34,74.83,75,276,230,56,66,73,53.0,40,65.0,62
253154,O. van Hattum,18,182.88,73.92,44,177,211,48,83,73,58.0,50,59.0,52
253155,E. Hustad,23,193.04,82.99,60,212,233,51,55,52,55.0,64,41.0,61
253156,A. Gonçalves Pereira,23,182.88,84.8,74,260,241,66,75,77,66.0,65,68.0,67
253173,J. Perea,20,180.34,78.0,68,265,277,62,79,74,64.0,58,64.0,67
253181,A. Tosin,22,177.8,77.09,67,268,248,68,90,89,83.0,68,72.0,65
253225,A. Tapsoba,18,177.8,69.84,65,223,212,56,82,83,81.0,53,73.0,60
253227,E. Walker,17,182.88,74.83,53,216,208,48,53,59,55.0,64,60.0,55
253249,J. Florentín,23,180.34,78.0,62,280,269,60,50,56,62.0,66,48.0,64
253268,F. Martínez,23,177.8,71.2,63,298,272,64,89,83,72.0,75,71.0,67
253270,G. Viera,19,175.26,77.09,54,204,300,46,69,69,68.0,68,67.0,62
253292,T. Vecino,21,182.88,78.0,65,247,238,58,63,60,70.0,40,62.0,70
253301,J. Trinidad,27,180.34,79.82,59,242,220,57,58,57,69.0,68,61.0,62
253307,E. Mozzone,22,177.8,71.2,59,272,279,61,75,73,77.0,66,84.0,67
253349,A. Cabeza,22,185.42,64.85,63,250,289,59,66,61,67.0,69,69.0,69
253385,F. Viñas,22,180.34,79.82,80,277,290,67,73,72,65.0,67,65.0,77
253407,S. Greenwood,17,185.42,74.83,55,229,215,52,68,65,59.0,59,58.0,58
253416,Raúl García,19,190.5,68.93,67,250,236,66,68,69,55.0,46,52.0,66
253444,A. Kalimuendo,18,177.8,78.91,69,261,234,64,81,81,74.0,52,69.0,67
253496,C. Zimba,18,185.42,68.03,50,234,247,52,64,73,58.0,61,62.0,56
253556,E. López,17,175.26,68.03,65,197,261,50,67,64,70.0,66,35.0,66
253560,E. Díaz,28,177.8,79.82,65,225,265,55,50,48,44.0,64,60.0,60
253563,A. Rodríguez,25,185.42,83.9,69,258,246,65,73,69,71.0,75,76.0,70
253566,J. Otero,26,177.8,82.99,49,244,255,49,59,67,57.0,66,52.0,59
253568,L. Campana,20,187.96,76.19,64,254,237,60,68,65,65.0,55,67.0,67
253569,A. Quiñónez,22,180.34,81.18,64,282,266,66,62,69,57.0,58,39.0,69
253571,C. Neumann,34,185.42,82.08,66,313,310,60,67,66,80.0,40,64.0,67
253694,C. Makridis,23,180.34,73.01,70,281,239,70,71,67,70.0,60,70.0,65
253718,J. Ramírez,23,177.8,76.19,66,219,242,55,69,66,71.0,51,67.0,68
253728,O. Millán,18,170.18,64.85,54,226,225,58,62,59,56.0,53,83.0,59
253732,E. Rivas,18,187.96,77.09,51,244,202,59,76,72,70.0,68,73.0,63
253735,Antoñín,20,182.88,71.2,67,275,235,74,74,77,73.0,60,65.0,70
253753,G. Popovic,16,187.96,79.82,53,198,225,50,61,65,60.0,58,58.0,54
253915,A. Osorio,22,182.88,74.83,70,285,279,58,58,54,63.0,50,43.0,68
253917,R. Celis,24,175.26,62.13,59,273,250,67,74,73,71.0,72,79.0,66
253918,R. Febres,24,182.88,79.82,47,234,245,58,63,66,71.0,61,69.0,61
253919,J. De Santis,18,190.5,82.99,54,231,211,50,62,62,60.0,65,61.0,56
253971,T. Dickson-Peters,16,180.34,73.01,63,261,205,57,69,74,53.0,56,66.0,59
253983,R. Baturina,19,185.42,83.9,63,240,231,63,63,65,53.0,63,39.0,60
253995,P. Rovaglia,19,185.42,76.19,61,212,257,45,72,69,59.0,60,52.0,61
253998,H. Bradbury,20,190.5,79.82,55,209,230,52,61,63,58.0,50,59.0,58
254019,N. Gioacchini,19,182.88,73.01,56,218,225,54,72,72,54.0,49,61.0,62
254022,N. Woltemade,18,198.12,78.0,54,240,248,55,64,53,34.0,55,36.0,62
254075,L. Suhr,22,175.26,81.18,62,282,254,64,77,76,86.0,73,56.0,67
254080,B. Badu,20,187.96,86.17,63,231,220,55,61,63,60.0,44,44.0,62
254081,F. Sasere,22,185.42,87.98,59,201,196,48,76,70,57.0,55,54.0,58
254117,M. Beier,17,182.88,69.84,60,228,234,54,53,63,60.0,48,69.0,62
254215,J. Vivar,21,165.1,66.21,66,271,263,73,76,75,72.0,75,73.0,70
254244,Nabili Touaizi,19,185.42,72.11,59,223,208,48,70,60,54.0,48,52.0,58
254247,M. Mohamed,22,185.42,78.0,78,298,293,67,72,67,65.0,68,62.0,75
254267,B. Białek,18,190.5,83.9,69,234,253,59,64,73,51.0,73,64.0,68
254270,M. Kvinge,17,172.72,68.93,44,186,191,44,59,52,67.0,56,60.0,51
254275,T. Silverholt,19,180.34,73.01,52,211,205,55,58,57,53.0,56,66.0,57
254281,A. Selmani,23,182.88,82.08,64,269,279,66,68,67,66.0,68,63.0,67
254320,Jorge Padilla,19,175.26,66.21,60,261,243,70,76,84,77.0,59,79.0,67
254461,N. Viera,27,182.88,82.99,68,241,231,62,68,65,68.0,61,59.0,67
254482,R. Jones,17,182.88,69.84,58,250,249,55,92,91,82.0,57,63.0,61
254501,P. Ba,22,187.96,72.11,62,217,235,63,59,59,59.0,56,55.0,63
254525,P. Gueye,20,187.96,74.83,66,277,245,68,74,73,76.0,61,61.0,65
254541,M. Juwara,18,170.18,59.86,64,225,226,62,62,68,67.0,46,71.0,62
254552,K. Harratt,18,177.8,68.03,55,211,211,54,73,75,59.0,63,71.0,60
254633,A. Leites,28,180.34,74.83,59,260,233,69,71,66,67.0,71,67.0,66
254638,S. Sebulonsen,20,180.34,78.0,60,267,226,59,64,68,63.0,64,62.0,60
254653,M. Arezo,17,175.26,76.19,59,237,255,57,60,76,70.0,75,74.0,62
254683,Indjai Correia,20,175.26,82.08,64,269,218,64,75,76,78.0,39,72.0,61
254692,E. Colley,20,182.88,74.83,64,244,237,66,66,73,53.0,49,62.0,65
254698,M. Márquez,19,177.8,68.03,55,201,189,53,57,56,60.0,57,73.0,58
254699,K. Toporkiewicz,18,175.26,69.84,44,198,204,51,74,69,65.0,55,73.0,53
254724,D. Fleitas,23,180.34,83.9,62,239,218,60,60,57,59.0,61,49.0,63
254725,F. Romero,20,175.26,79.82,60,203,239,55,65,59,59.0,63,64.0,63
254788,Marc Echarri,21,190.5,78.0,71,250,237,63,68,69,54.0,74,49.0,66
254793,R. Smit,19,182.88,73.92,63,225,247,54,68,72,74.0,45,58.0,64
254824,Pedro Mendes,20,187.96,83.9,77,308,299,65,73,68,75.0,65,65.0,73
254838,J. Davison,20,180.34,78.91,55,206,212,52,65,65,60.0,52,61.0,60
254849,Y. Badji,18,193.04,79.82,74,240,276,66,74,64,62.0,68,53.0,67
254858,C. Saydee,18,180.34,78.0,55,242,224,57,71,73,67.0,55,66.0,60
254894,Leonardo,23,180.34,77.09,71,290,299,67,69,68,66.0,52,65.0,72
254925,J. March,23,175.26,71.2,53,237,224,55,72,68,67.0,65,66.0,60
254927,R. Quintana,25,172.72,69.84,58,229,214,63,62,65,63.0,52,72.0,64
254952,I. Pitta,20,182.88,81.18,60,207,210,54,67,62,55.0,48,54.0,64
254986,J. Escobar,23,180.34,69.84,59,248,206,59,62,60,59.0,62,70.0,59
255000,T. Moffi,21,187.96,82.08,73,235,247,67,78,68,58.0,66,57.0,71
255003,S. Ayukawa,18,165.1,60.77,52,192,257,44,56,60,54.0,71,91.0,57
255031,R. Robinson,21,177.8,69.84,59,213,212,52,66,63,63.0,58,66.0,60
255036,R. Königsdörffer,18,177.8,72.11,52,216,217,54,78,76,71.0,56,72.0,62
255043,D. Dike,20,187.96,99.77,76,202,240,47,74,64,51.0,59,50.0,65
255051,M. Abeijón,20,175.26,72.11,58,222,202,58,73,62,70.0,51,52.0,65
255060,C. Zúñiga,28,177.8,72.11,57,247,217,62,61,58,68.0,69,74.0,62
255072,S. Müller,19,180.34,73.92,70,211,201,53,55,52,65.0,54,69.0,59
255105,I. Shkurin,20,187.96,79.82,64,252,269,64,73,71,63.0,58,59.0,67
255117,K. Elliott,19,185.42,74.83,51,195,218,51,66,66,56.0,52,58.0,56
255130,E. Munjoma,21,177.8,69.84,69,195,251,53,55,60,56.0,74,70.0,55
255147,S. Gollnack,18,182.88,78.0,52,192,210,50,59,70,58.0,47,70.0,57
255155,M. El Ghezouani,22,185.42,79.82,53,230,226,50,51,52,55.0,61,64.0,61
255157,Y. Oda,18,180.34,77.09,53,247,225,57,67,60,53.0,47,59.0,56
255169,J. Recalde,28,177.8,82.99,60,286,220,70,65,63,55.0,55,64.0,65
255188,J. Browne,19,180.34,73.01,47,177,205,41,55,52,50.0,34,66.0,50
255201,J. Pósito,30,177.8,71.2,57,225,216,63,62,58,58.0,44,67.0,62
255206,J. Stansfield,17,180.34,71.2,55,217,226,59,74,75,68.0,64,63.0,60
255224,S. Zobo,19,180.34,68.03,61,227,231,55,55,54,47.0,69,68.0,60
255226,M. Hosoya,18,177.8,68.93,53,222,203,54,72,74,74.0,41,68.0,60
255241,A. Colassin,19,180.34,73.01,66,276,225,67,78,73,66.0,57,70.0,68
255260,N. Machado,23,185.42,81.18,47,187,200,45,60,50,52.0,53,53.0,56
255268,Javi Martínez,20,180.34,73.92,62,260,242,67,69,69,64.0,68,69.0,63
255307,B. Martínez,20,170.18,73.01,57,259,263,58,71,73,64.0,62,78.0,63
255318,N. Billingsley,22,185.42,84.8,62,253,264,56,84,74,58.0,88,51.0,62
255360,M. Garbett,18,182.88,68.93,54,217,243,54,68,62,68.0,63,66.0,57
255370,T. Zárate,19,177.8,72.11,65,255,251,59,75,71,71.0,50,67.0,66
255402,M. Isais,19,182.88,68.03,71,264,219,63,68,66,59.0,33,61.0,59
255404,Nacho Díaz,19,172.72,68.03,54,242,229,61,57,58,49.0,52,75.0,61
255409,R. Boženík,20,187.96,81.18,70,292,284,66,78,73,68.0,75,64.0,72
255419,J. Mumbongo,21,187.96,79.82,64,228,204,52,53,51,59.0,52,51.0,59
255420,E. Kara,24,193.04,88.89,75,253,271,53,68,53,52.0,56,35.0,70
255440,I. Someno,18,177.8,67.12,62,278,228,48,69,68,62.0,46,67.0,61
255486,M. Ali,19,182.88,78.0,64,258,257,66,72,74,73.0,60,65.0,64
255507,J. Scrimshaw,19,180.34,73.92,56,211,210,44,60,68,58.0,46,64.0,55
255516,G. Mbenza,20,182.88,82.08,61,234,227,61,75,75,77.0,62,67.0,64
255525,J. Larsson,18,177.8,72.11,54,199,195,50,65,63,61.0,54,67.0,56
255529,E. Touré,18,185.42,72.11,63,253,238,61,72,66,68.0,55,65.0,66
255540,J. Arweiler,23,187.96,78.91,65,240,241,55,55,58,51.0,55,54.0,64
255554,Jeong Han Min,19,182.88,78.0,46,196,204,45,53,54,55.0,55,57.0,51
255559,C. Barbu,20,182.88,71.2,57,223,207,60,68,63,69.0,54,55.0,57
255562,F. Stojilković,20,185.42,79.82,58,227,250,55,55,62,63.0,58,57.0,59
255578,Júnior Santos,25,187.96,84.8,73,265,258,72,78,58,63.0,58,34.0,70
255617,M. Ezmat,22,170.18,58.95,64,219,190,59,63,61,57.0,42,87.0,50
255642,M. Hyllegaard,21,172.72,64.85,55,204,198,47,86,81,61.0,54,74.0,58
255652,C. Pando,18,175.26,62.13,63,225,201,60,70,65,59.0,51,55.0,59
255707,R. Cronvall,18,175.26,64.85,57,202,203,46,71,73,61.0,53,74.0,56
255739,E. Christopoulos,19,180.34,73.92,60,203,234,44,60,63,64.0,52,64.0,57
255761,J. Puljić,26,187.96,72.11,69,296,271,64,68,70,57.0,68,60.0,67
255762,M. Tanzmayr,18,180.34,69.84,56,238,205,54,69,67,68.0,45,71.0,57
255773,N. Sosa,24,177.8,66.21,62,236,239,61,53,57,55.0,58,69.0,65
255784,N. González,23,182.88,81.18,61,232,195,60,58,60,53.0,54,57.0,56
255788,A. Morales,22,175.26,77.09,53,200,201,51,57,57,56.0,58,69.0,55
255809,B. Scorza,19,175.26,72.11,46,188,204,45,57,64,58.0,60,72.0,53
255818,J. Pereira,21,185.42,67.12,50,211,199,52,58,59,50.0,58,63.0,55
255839,J. Antiste,17,182.88,76.19,67,247,225,63,58,63,57.0,56,55.0,66
255858,Carlos Martínez,21,180.34,74.83,60,236,239,61,62,56,54.0,53,74.0,64
255860,Julio,18,177.8,69.84,56,231,224,56,71,65,55.0,54,75.0,61
255889,I. Kargbo Jr.,20,190.5,82.08,58,259,239,72,82,75,63.0,65,70.0,67
255912,M. Faal,23,195.58,81.18,50,210,219,49,68,65,49.0,50,34.0,56
255933,R. Martínez,17,180.34,82.99,52,213,211,51,54,53,56.0,51,57.0,58
255969,A. Al Hamlawi,19,180.34,74.83,55,228,207,55,64,66,49.0,56,68.0,58
255979,M. Ulrich,19,193.04,78.91,57,233,206,63,70,71,60.0,64,54.0,58
256028,I. Achara,22,177.8,73.01,68,257,225,64,79,76,77.0,44,70.0,61
256030,P. Koffi,18,182.88,74.83,56,234,224,52,65,62,68.0,47,60.0,58
256047,C. Lungoyi,19,182.88,73.92,53,238,240,64,78,91,84.0,51,77.0,60
256059,Alkain,23,175.26,68.93,69,248,210,63,67,69,72.0,41,77.0,60
256060,R. De Vries,28,182.88,82.08,52,181,230,51,60,57,53.0,51,55.0,54
256065,M. Karamoko,20,187.96,81.18,66,245,248,58,67,67,52.0,67,55.0,65
256090,J. Rivas,21,177.8,78.91,62,235,268,60,62,65,60.0,47,72.0,68
256096,Martínez,20,195.58,79.82,54,212,224,48,55,54,48.0,54,42.0,58
256136,F. Torres,20,177.8,71.2,55,251,220,56,67,68,68.0,52,55.0,61
256157,J. Amarilla,18,177.8,77.09,57,231,214,58,64,62,62.0,52,62.0,61
256166,S. Rodríguez,19,172.72,58.05,42,183,213,45,62,62,62.0,70,84.0,53
256169,E. Sorga,20,175.26,74.83,70,218,230,52,57,61,64.0,55,72.0,61
256182,G. Sánchez,20,180.34,72.11,47,197,236,60,54,62,60.0,63,67.0,58
256249,J. Zeballos,23,177.8,74.83,62,244,235,64,63,58,60.0,52,68.0,66
256264,J. Gullan,20,182.88,74.83,56,204,219,54,69,68,55.0,53,60.0,58
256268,A. Broja,18,187.96,74.83,60,230,267,55,74,67,65.0,54,63.0,62
256291,M. Haeder,31,175.26,74.83,55,242,237,57,61,60,73.0,55,80.0,59
256370,G. Ludwigson,26,182.88,74.83,60,257,265,59,71,73,66.0,73,71.0,65
256392,A. Kuol,18,177.8,74.83,48,170,165,40,62,69,59.0,55,70.0,51
256444,L. Arriagada,18,182.88,73.01,57,201,223,47,64,60,53.0,62,70.0,58
256456,M. Gudra,19,175.26,76.19,53,204,223,58,76,77,59.0,57,70.0,59
256479,Felipe Micael,18,177.8,67.12,62,249,212,57,79,82,81.0,57,73.0,62
256508,D. Romero,17,175.26,73.01,60,234,232,61,58,60,66.0,58,60.0,60
256516,Nico Williams,17,180.34,67.12,65,295,214,68,76,77,69.0,53,65.0,67
256530,A. Aravena,17,175.26,69.84,68,281,234,65,61,68,70.0,62,68.0,66
256612,Evanilson,20,193.04,87.07,75,286,252,72,71,73,63.0,68,62.0,75
256618,J. Da Rosa,22,170.18,68.93,64,237,220,63,65,73,61.0,56,80.0,62
256632,Luis Henrique,18,180.34,73.92,67,283,267,72,83,85,69.0,65,62.0,68
256658,J. Ngankam,19,182.88,79.82,65,273,264,72,74,79,62.0,65,67.0,68
256675,O. Marmoush,21,177.8,68.03,65,243,251,60,68,68,63.0,65,73.0,63
256731,J. Krasso,22,187.96,89.79,64,285,238,67,65,68,58.0,57,54.0,65
256849,M. Biron,22,170.18,71.2,57,199,201,56,66,67,56.0,50,57.0,57
256852,R. Del Campo,20,185.42,79.82,71,263,228,64,69,68,60.0,49,55.0,64
256853,M. Tillman,18,180.34,74.83,68,237,223,62,65,67,58.0,62,61.0,63
256882,Javi Cueto,19,182.88,74.83,62,262,251,64,68,66,63.0,60,51.0,65
256893,Jefferson,20,190.5,87.98,62,224,242,55,54,55,46.0,59,37.0,63
256899,L. Colombo,18,182.88,82.08,70,245,233,56,63,61,55.0,45,67.0,63
256903,Gonçalo Ramos,19,182.88,77.09,67,284,258,68,77,79,79.0,66,76.0,67
256948,C. Tzolis,18,175.26,68.03,60,309,297,68,78,83,70.0,65,77.0,68
256973,N. Milinceanu,27,187.96,81.18,61,285,228,62,75,72,62.0,60,60.0,62
256981,D. Djokic,19,185.42,72.11,53,213,208,56,68,70,60.0,50,56.0,57
257007,D. Borkowski,18,182.88,73.92,58,225,211,55,60,62,60.0,64,60.0,60
257009,J. Butler,19,185.42,82.08,52,197,188,51,76,78,66.0,49,56.0,56
257024,M. Marleku,20,185.42,81.18,55,170,232,43,50,45,49.0,65,61.0,54
257028,F. Kerber,17,185.42,72.11,47,190,210,40,75,65,64.0,62,64.0,57
257031,A. Kerouedan,20,172.72,66.21,55,235,231,59,55,68,69.0,59,80.0,59
257039,R. Kharchouch,24,187.96,74.83,67,251,236,64,71,64,54.0,53,58.0,68
257052,T. Herr,19,185.42,74.83,53,188,227,55,64,55,60.0,60,60.0,56
257053,M. Köhl,19,185.42,76.19,54,228,195,57,54,63,57.0,33,37.0,55
257060,L. Jastremski,19,190.5,82.08,58,213,214,48,58,51,47.0,39,48.0,58
257073,Tiago Tomás,18,180.34,73.01,70,240,239,63,72,73,67.0,54,64.0,68
257078,S. Doucouré,18,193.04,74.83,61,217,263,56,56,50,49.0,62,45.0,62
257079,Jabez Makanda,18,185.42,79.82,63,271,225,61,67,69,65.0,53,65.0,63
257080,M. Mustapha,19,182.88,82.08,64,233,239,56,62,62,60.0,55,53.0,62
257083,J. Kadile,17,177.8,74.83,70,275,236,68,79,78,74.0,52,73.0,64
257111,J. Le Douaron,22,187.96,77.09,41,211,257,46,74,74,43.0,76,58.0,62
257144,P. Hobsch,25,182.88,79.82,68,257,226,60,71,70,68.0,60,69.0,64
257150,P. Steinwender,23,180.34,74.83,80,285,236,69,74,76,71.0,54,73.0,66
257153,A. Hausch,17,177.8,64.85,58,268,220,63,72,74,69.0,62,54.0,61
257167,M. Kvistgaarden,18,175.26,68.03,62,243,249,57,71,67,67.0,45,83.0,58
257171,N. Fatar,18,167.64,62.13,72,281,241,60,62,62,65.0,52,88.0,61
257178,C. Engelhart,20,175.26,69.84,64,261,255,55,61,61,75.0,56,75.0,59
257190,D. Abiama,21,182.88,78.91,56,199,202,53,74,72,60.0,54,58.0,60
257206,M. Ntelo,19,182.88,77.09,59,225,225,60,78,81,71.0,61,69.0,60
257208,M. Balikwisha,19,177.8,68.93,58,235,215,64,74,76,71.0,54,80.0,61
257212,Marcos Celorrio,23,182.88,73.01,58,216,231,57,72,69,57.0,55,64.0,61
257236,A. Becker,23,195.58,91.15,68,213,238,59,52,55,54.0,67,34.0,64
257254,M. Thompson,18,177.8,74.83,61,239,238,55,67,67,57.0,51,69.0,63
257256,F. Brosowski,22,180.34,69.84,46,226,213,53,74,75,74.0,66,76.0,58
257262,A. Bredahl,17,182.88,73.92,52,212,201,46,69,67,62.0,52,61.0,54
257275,C. Smith,20,175.26,59.86,51,201,197,49,70,71,64.0,54,55.0,54
257277,Z. Robinson,18,185.42,78.0,56,249,220,55,66,67,61.0,62,55.0,57
257289,H. Ekitike,18,187.96,69.84,62,231,239,59,59,53,47.0,53,50.0,61
257290,João Mario,20,177.8,62.13,62,251,307,66,60,64,62.0,61,75.0,65
257314,B. Nsimba,20,185.42,78.0,68,270,213,67,84,87,76.0,48,73.0,64
257325,E. Samba,19,190.5,78.0,53,184,228,46,63,51,52.0,59,49.0,57
257358,Ander Vitoria,30,177.8,76.19,64,247,278,63,63,61,63.0,68,66.0,67
257383,Chico,25,185.42,92.06,60,239,206,62,60,54,58.0,65,50.0,63
257399,W. Faghir,16,185.42,79.82,65,213,210,56,67,62,66.0,54,56.0,60
257428,G. Vázquez,18,175.26,63.94,56,260,227,60,72,72,77.0,40,75.0,57
257438,I. Davies,18,175.26,64.85,60,218,225,58,76,78,77.0,53,70.0,59
257477,Manuel Semedo,20,180.34,69.84,62,247,218,64,83,82,80.0,55,62.0,62
257512,E. Montejano,18,175.26,73.92,54,228,224,55,53,52,59.0,53,64.0,60
257518,O. Maritu,20,182.88,79.82,52,188,187,42,54,50,54.0,59,58.0,52
257523,Wang Zhen'ao,20,175.26,68.93,56,194,190,51,55,62,50.0,46,54.0,48
257536,J. Kuchta,23,182.88,79.82,69,314,305,69,76,72,69.0,74,67.0,72
257542,D. Whitehall,24,185.42,73.92,55,238,264,56,70,63,58.0,75,60.0,60
257543,S. Mohamed,20,177.8,68.03,55,264,259,62,59,54,60.0,60,73.0,61
257549,L. Brochero,21,172.72,69.84,68,297,223,69,80,82,76.0,58,74.0,64
257566,Pablo Moreno,18,177.8,73.01,58,248,239,66,72,78,80.0,64,74.0,66
257612,S. Mara,17,182.88,78.91,59,251,245,59,71,71,66.0,63,57.0,65
257620,D. Hugi,24,180.34,78.0,65,291,274,63,74,73,68.0,62,61.0,67
257667,M. Roginić,24,187.96,79.82,63,220,252,58,66,68,54.0,66,59.0,65
257671,K. Sadłocha,17,172.72,73.92,48,192,211,49,73,70,73.0,56,76.0,54
257703,Pedro Henrique,23,190.5,79.82,67,234,275,64,53,55,50.0,61,48.0,68
257709,Deng Jiaxing,19,182.88,77.09,45,179,201,45,56,54,54.0,55,57.0,52
257718,A. Winter,18,175.26,59.86,52,215,199,55,70,72,66.0,51,67.0,56
257778,H. Crosthwaite,17,175.26,69.84,54,198,185,53,64,61,69.0,48,69.0,56
257799,V. Buhăcianu,26,182.88,69.84,65,216,220,60,67,73,62.0,59,65.0,64
257870,L. Jamieson,18,170.18,69.84,58,189,199,42,61,64,52.0,63,72.0,57
257874,A. Martin,28,182.88,73.92,54,217,235,56,71,72,66.0,66,65.0,57
257877,J. Adamu,19,182.88,73.01,66,281,255,65,82,80,73.0,60,68.0,68
257903,O. Karakullukçu,28,187.96,76.19,65,216,242,59,55,52,51.0,55,53.0,61
257920,C. Tengstedt,20,185.42,79.82,54,233,211,59,70,75,68.0,57,72.0,59
257942,Uriarte,19,180.34,68.03,59,264,220,62,67,65,62.0,61,69.0,62
257944,L. Zjawiński,18,190.5,82.99,55,219,228,54,67,65,58.0,64,73.0,58
258004,J. Ngounou Djayo,19,185.42,81.18,48,201,202,53,73,66,58.0,56,63.0,53
258006,M. Durrans,21,182.88,74.83,52,191,209,51,56,58,57.0,51,59.0,54
258015,F. Ioannidis,20,187.96,79.82,70,264,251,61,66,70,67.0,62,62.0,67
258027,M. Marić,25,187.96,79.82,71,252,273,69,67,72,49.0,64,44.0,72
258041,Novoa,17,175.26,64.85,62,242,221,58,54,55,77.0,53,75.0,62
258081,L. Martínez Dupuy,19,177.8,69.84,63,240,222,55,69,66,68.0,53,71.0,61
258111,I. Jackson Jr,23,180.34,72.11,61,221,231,57,76,79,70.0,67,56.0,60
258164,Jandro,20,175.26,69.84,61,242,232,57,51,50,53.0,56,72.0,62
258165,A. Musaba,19,182.88,74.83,70,277,225,71,87,81,78.0,56,68.0,68
258199,B. Petrović,22,180.34,77.09,62,252,257,56,65,63,64.0,59,61.0,64
258221,S. Pineau,17,185.42,78.0,47,194,192,49,57,61,54.0,57,55.0,52
258238,A. Kol,19,175.26,69.84,68,273,251,66,78,76,78.0,64,78.0,66
258269,M. Colossi,19,177.8,68.03,45,182,198,43,57,60,57.0,56,70.0,51
258287,V. Lisakovich,22,177.8,73.01,64,298,223,68,70,69,71.0,59,68.0,68
258324,I. Ouattara,19,182.88,73.92,60,231,218,55,69,69,64.0,51,62.0,61
258338,I. El Harchi,21,190.5,78.91,58,230,269,57,55,59,55.0,58,66.0,63
258376,J. Benguche,24,187.96,82.99,82,256,256,60,70,65,61.0,59,47.0,71
258380,J. Cozma,17,187.96,84.8,48,191,223,52,58,68,60.0,59,64.0,54
258395,W. Jarmouni,20,187.96,82.08,63,250,244,59,62,63,59.0,58,54.0,61
258437,E. Emegha,17,195.58,82.99,66,236,221,57,70,67,54.0,57,42.0,63
258444,E. Guessand,19,185.42,78.91,66,269,246,59,68,63,64.0,49,53.0,65
258470,R. Ponti,22,175.26,68.03,70,242,222,62,71,65,60.0,52,75.0,60
258488,G. Touré,26,187.96,87.98,57,230,248,62,77,76,55.0,57,60.0,61
258509,F. Mwepu,20,180.34,69.84,55,211,214,59,82,77,62.0,72,68.0,61
258518,B. Traorè,22,182.88,79.82,55,256,248,59,76,77,58.0,63,68.0,62
258526,S. Elisor,20,185.42,74.83,64,272,257,60,71,70,60.0,58,58.0,65
258547,L. Lokotsch,24,190.5,82.08,60,218,270,64,75,68,59.0,65,58.0,66
258551,E. Rottier,18,175.26,68.03,58,217,241,55,79,78,81.0,57,64.0,61
258560,S. Tedić,20,190.5,81.18,63,255,261,56,68,59,62.0,62,52.0,65
258567,D. Zajmović,25,190.5,76.19,63,263,216,64,68,62,48.0,55,69.0,63
258571,S. Anne,22,190.5,77.09,51,221,215,53,62,65,61.0,48,48.0,56
258620,A. Jabbari,20,190.5,79.82,62,215,226,54,55,59,50.0,51,41.0,59
258623,J. Hutchinson,18,185.42,73.92,56,241,225,52,66,68,65.0,64,53.0,57
258654,D. Vizinger,22,180.34,73.01,65,235,265,63,75,78,66.0,72,63.0,69
258668,N. Melvin-Lambert,17,185.42,68.93,49,193,206,50,75,73,69.0,50,60.0,57
258681,R. Hillier,17,175.26,66.21,49,186,201,43,68,67,66.0,59,76.0,52
258685,J. Muleka,20,182.88,77.09,68,292,262,72,77,78,81.0,63,66.0,70
258709,V. Nikolov,19,193.04,82.08,57,200,232,49,65,60,51.0,60,45.0,59
258716,M. Awad,23,182.88,76.19,58,202,205,61,66,71,53.0,59,60.0,62
